label,pssm_avg_A,pssm_avg_R,pssm_avg_N,pssm_avg_D,pssm_avg_C,pssm_avg_Q,pssm_avg_E,pssm_avg_G,pssm_avg_H,pssm_avg_I,pssm_avg_L,pssm_avg_K,pssm_avg_M,pssm_avg_F,pssm_avg_P,pssm_avg_S,pssm_avg_T,pssm_avg_W,pssm_avg_Y,pssm_avg_V,pssm_sum_A,pssm_sum_R,pssm_sum_N,pssm_sum_D,pssm_sum_C,pssm_sum_Q,pssm_sum_E,pssm_sum_G,pssm_sum_H,pssm_sum_I,pssm_sum_L,pssm_sum_K,pssm_sum_M,pssm_sum_F,pssm_sum_P,pssm_sum_S,pssm_sum_T,pssm_sum_W,pssm_sum_Y,pssm_sum_V,pssm_std_A,pssm_std_R,pssm_std_N,pssm_std_D,pssm_std_C,pssm_std_Q,pssm_std_E,pssm_std_G,pssm_std_H,pssm_std_I,pssm_std_L,pssm_std_K,pssm_std_M,pssm_std_F,pssm_std_P,pssm_std_S,pssm_std_T,pssm_std_W,pssm_std_Y,pssm_std_V,pssm_overall_avg,pssm_overall_std
1,-5.2,-3.666666667,-4.333333333,-6.133333333,-12.13333333,-3,-5.466666667,-7.466666667,-3.6,-5.333333333,-5.533333333,-5.733333333,-5.4,-6.333333333,-6,-4.466666667,-6.133333333,-7.066666667,-7.333333333,-6.933333333,-78,-55,-65,-92,-182,-45,-82,-112,-54,-80,-83,-86,-81,-95,-90,-67,-92,-106,-110,-104,4.178174584,6.778818551,3.309438163,7.633260553,2.972893412,7.416198487,7.482041993,3.377798663,2.922816645,2.992052966,4.703595383,4.802776974,3.459975227,8.715066319,3.273268354,1.846489591,2.356349073,7.666873703,5.219012861,2.96326718,-5.863333333,5.312060701
1,-3.133333333,-5.8,-2.6,-4.6,-10.46666667,-3.133333333,-3.866666667,-6.2,-3.8,-4.066666667,-4.533333333,-5.333333333,-5.066666667,-6.933333333,-5.533333333,-3.733333333,-3.666666667,-9.8,-6.2,-4.533333333,-47,-87,-39,-69,-157,-47,-58,-93,-57,-61,-68,-80,-76,-104,-83,-56,-55,-147,-93,-68,4.273952113,4.554432692,5.039841267,6.344851681,3.739111175,5.755328794,5.48851615,3.426785249,3.051931473,2.658320272,5.289702485,3.696845502,3.788453636,6.363586889,3.136573806,3.058166273,3.638419332,4.475329198,5.505841054,4.03319559,-5.15,4.790354893
1,-0.285714286,-5.214285714,-2.428571429,-3.571428571,-8.214285714,-3.142857143,-2.785714286,-4.285714286,-5.214285714,-4.785714286,-6.571428571,-4.357142857,-5.142857143,-9,-2.142857143,-0.785714286,-1.714285714,-12.07142857,-8.642857143,-4,-4,-73,-34,-50,-115,-44,-39,-60,-73,-67,-92,-61,-72,-126,-30,-11,-24,-169,-121,-56,4.357638235,2.636389472,3.673486831,3.588749208,3.724731718,4.016449692,3.490174592,2.462911705,2.694112425,4.335516497,1.869359648,3.85520912,2.381245403,3.11324713,4.785509262,3.964817804,3.196839098,3.474396145,2.871803048,4.076197323,-4.717857143,4.45561873
1,-3.352941176,-3.588235294,-2.529411765,-3.882352941,-9.588235294,-3.058823529,-3.823529412,-5.058823529,-4.352941176,-5.529411765,-6.705882353,-3.705882353,-5.588235294,-8.764705882,-5.411764706,-3,-4.235294118,-9.882352941,-8.411764706,-5.882352941,-57,-61,-43,-66,-163,-52,-65,-86,-74,-94,-114,-63,-95,-149,-92,-51,-72,-168,-143,-100,4.152426647,6.736642557,3.793376581,5.946452229,3.953777047,4.968281748,3.956565653,5.493980663,3.371594142,4.214819792,4.426690438,4.027479142,3.554202153,4.643939757,2.895229342,3.335416016,2.222875721,5.109823296,5.466475367,3.038962671,-5.317647059,4.80431611
1,-2.538461538,-5.846153846,-2.076923077,-4.307692308,-8.153846154,-4.076923077,-3.846153846,-5.538461538,-4.307692308,-3.538461538,-5,-5.461538462,-5.307692308,-6.923076923,-4.615384615,-2.538461538,-3,-10.23076923,-6.461538462,-3.307692308,-33,-76,-27,-56,-106,-53,-50,-72,-56,-46,-65,-71,-69,-90,-60,-33,-39,-133,-84,-43,3.454836818,2.577018751,5.438466979,5.528481036,4.160251472,4.424581684,3.210559501,3.710691414,3.038218101,4.841063668,4.672615256,2.875627022,4.049374754,4.348592463,4.958804653,4.719028583,2.081665999,4.126213885,5.39467924,5.421940234,-4.853846154,4.546531287
1,-2.8,-5.4,-3.133333333,-3.533333333,-11.2,-2.8,-1.733333333,-5.2,-5.933333333,-4.266666667,-5.933333333,-2.266666667,-3.733333333,-10.53333333,-5.466666667,-3.733333333,-3.266666667,-13.4,-8.533333333,-4.466666667,-42,-81,-47,-53,-168,-42,-26,-78,-89,-64,-89,-34,-56,-158,-82,-56,-49,-201,-128,-67,4.2122271,3.850788416,2.199567057,3.795987857,3.783422487,4.143842247,5.509299497,4.003569836,2.282438128,4.527166674,4.399134114,6.05294104,2.711527421,4.172472146,2.030716505,2.404361117,3.473710792,2.772312083,2.099886618,4.564876257,-5.366666667,4.815138166
1,-4.076923077,-5.153846154,-2.076923077,-4.538461538,-9.769230769,-4.461538462,-4.153846154,-5.769230769,-4.307692308,-4.153846154,-6.307692308,-3.769230769,-5.461538462,-8.846153846,-5.846153846,-3.230769231,-4.461538462,-10.38461538,-6.153846154,-5.538461538,-53,-67,-27,-59,-127,-58,-54,-75,-56,-54,-82,-49,-71,-115,-76,-42,-58,-135,-80,-72,3.68468765,4.963972768,6.537858192,6.411128146,6.685230564,4.539004748,6.53000962,2.832956234,2.75029136,2.375084344,5.056095585,6.672753631,3.971049077,6.309333745,2.075498087,2.618964368,2.633609203,4.699972722,3.262058497,4.408616272,-5.423076923,4.986698283
1,-3.761904762,-3,-4,-6.19047619,-9.714285714,-3.095238095,-4.857142857,-6.285714286,-4.380952381,-4.333333333,-4.761904762,-4.523809524,-3.714285714,-6.952380952,-4.904761905,-3.333333333,-4.714285714,-8.285714286,-8.142857143,-4.80952381,-79,-63,-84,-130,-204,-65,-102,-132,-92,-91,-100,-95,-78,-146,-103,-70,-99,-174,-171,-101,4.048515307,6.752777206,2.898275349,5.60909126,3.900549412,4.060846733,5.507138225,4.267819785,4.128876245,3.877284273,5.761117616,3.487392258,4.63834946,5.370997956,2.40634083,3.864367132,2.390457219,5.283397176,3.260148989,2.768014588,-5.188095238,4.63273561
1,-3.75,-5,-3.083333333,-5.333333333,-11.08333333,-3.666666667,-4.25,-6.25,-4.583333333,-4.083333333,-4,-5.083333333,-4.416666667,-6.583333333,-5.333333333,-3.5,-4.833333333,-8.25,-7.083333333,-5.333333333,-45,-60,-37,-64,-133,-44,-51,-75,-55,-49,-48,-61,-53,-79,-64,-42,-58,-99,-85,-64,3.934116512,6.367531276,4.660439568,7.215303601,3.872005197,3.651483717,6.810753529,3.467380463,2.1514618,2.234373344,7.019453488,3.872005197,3.895412998,6.653206108,2.386832566,4.078769868,2.443296333,5.310795181,3.396745323,2.570225789,-5.275,4.775741653
1,-0.090909091,-5.181818182,-2.545454545,-3.090909091,-9.363636364,-1.909090909,-1.545454545,-4.272727273,-4.636363636,-5.090909091,-5.727272727,-4.727272727,-5,-9.090909091,-3.272727273,-1.636363636,-3.272727273,-10.72727273,-8,-4.545454545,-1,-57,-28,-34,-103,-21,-17,-47,-51,-56,-63,-52,-55,-100,-36,-18,-36,-118,-88,-50,5.18564452,4.895266731,3.984059145,4.548726095,4.319090813,3.910359202,5.203145902,3.003028774,2.941860883,1.700267359,4.429241675,2.686667419,2.48997992,3.389824345,2.240129866,3.695205739,2.686667419,4.692353548,1.949358869,2.50454133,-4.686363636,4.452455447
1,-2.944444444,-4.166666667,-4.166666667,-5.388888889,-9.388888889,-3.722222222,-4.166666667,-5.166666667,-4.611111111,-5.222222222,-6.5,-5.277777778,-5.833333333,-8.055555556,-3.055555556,-3.222222222,-4.388888889,-10.94444444,-8.888888889,-5.277777778,-53,-75,-75,-97,-169,-67,-75,-93,-83,-94,-117,-95,-105,-145,-55,-58,-79,-197,-160,-95,4.02159205,6.464837016,2.706202027,5.616560481,3.089619982,3.51141928,5.638627284,4.913965692,4.103640979,4.346134937,4.204339495,3.357267018,3.053445498,5.384861375,5.482294734,2.340325657,3.533684777,5.428380998,4.114377787,2.782414431,-5.519444444,4.749229145
1,-3.307692308,-4.846153846,-2.769230769,-2,-11.53846154,-2.307692308,-2,-4.615384615,-4.384615385,-6.230769231,-8.384615385,-3.846153846,-6.615384615,-10.23076923,-4.615384615,-3.461538462,-5.153846154,-11.69230769,-9.384615385,-6.692307692,-43,-63,-36,-26,-150,-30,-26,-60,-57,-81,-109,-50,-86,-133,-60,-45,-67,-152,-122,-87,3.660250797,6.555483123,3.467800604,7.337120234,3.15212586,4.732592936,6.31136541,4.073050895,2.501281723,2.166173514,2.754948927,4.793157516,3.069703068,6.273673115,4.500712194,1.506396618,1.863963244,5.297556282,3.841407328,1.797434069,-5.703846154,5.122422862
1,-3.25,-4.35,-2.55,-4.5,-10.2,-2.55,-3.65,-5.55,-4.05,-4.5,-5.45,-4.5,-4.2,-7.25,-4.75,-2.3,-3.55,-9.2,-7.35,-5.15,-65,-87,-51,-90,-204,-51,-73,-111,-81,-90,-109,-90,-84,-145,-95,-46,-71,-184,-147,-103,3.354101966,5.00815125,4.751454071,5.960395607,4.175114244,5.735163926,5.869412236,2.855742138,3.23590059,2.625783091,4.223680111,3.734617574,4.467425963,6.552420204,2.425196682,4.231461114,3.546310165,4.796928842,4.016741282,3.572924499,-4.9425,4.759642187
1,-3.333333333,-4.466666667,-3.2,-4.933333333,-8.666666667,-4.933333333,-3.733333333,-6.133333333,-5.866666667,-1.666666667,-5.4,-4,-3.666666667,-7.133333333,-5.533333333,-3.066666667,-3.2,-10.8,-6.666666667,-3.133333333,-50,-67,-48,-74,-130,-74,-56,-92,-88,-25,-81,-60,-55,-107,-83,-46,-48,-162,-100,-47,3.657998412,4.501851471,4.279519332,4.558612989,4.186144948,3.712270516,5.243590191,3.398879367,2.416215065,5.715476066,3.268901082,5.593363414,2.6367368,6.209056366,2.503331114,4.300609038,2.512824251,4.708654646,2.819996623,5.667787004,-4.976666667,4.622710845
1,-3.909090909,-3.454545455,-3.636363636,-4.454545455,-10.27272727,-2.727272727,-3.818181818,-5.363636364,-3.363636364,-5.545454545,-7,-4.272727273,-5.454545455,-8.727272727,-5.272727273,-3.909090909,-5.181818182,-10.45454545,-8.181818182,-5.545454545,-43,-38,-40,-49,-113,-30,-42,-59,-37,-61,-77,-47,-60,-96,-58,-43,-57,-115,-90,-61,4.060900035,7.033685184,3.384456449,6.266795614,3.49545159,5.36825687,6.030226892,4.544727215,4.945153734,3.474583036,2.966479395,5.478885089,3.17375602,6.604406243,2.284333999,1.868397466,2.182575626,5.627852812,4.423079964,4.568667998,-5.527272727,4.94002041
1,-2.842105263,-4.842105263,-3.052631579,-3.684210526,-9.736842105,-2.894736842,-3.526315789,-4.578947368,-5.105263158,-4.631578947,-6.210526316,-3.684210526,-4.368421053,-9.631578947,-5.105263158,-2.789473684,-2.894736842,-11.78947368,-9.210526316,-4.263157895,-54,-92,-58,-70,-185,-55,-67,-87,-97,-88,-118,-70,-83,-183,-97,-53,-55,-224,-175,-81,3.113825049,4.764022086,2.990237527,4.967143507,4.161224516,5.195026862,3.47000514,4.834089475,3.212730525,4.957715943,4.466902324,4.46035165,3.25252938,3.861642229,2.258188479,3.838097726,4.135143916,4.063098809,2.719864118,4.874447037,-5.242105263,4.745004663
1,-1.5,-7,-0.875,-0.25,-9.9375,-3.375,-0.625,-2.75,-5.8125,-5.4375,-8.375,-3.9375,-6.625,-10.25,-5.0625,-1.6875,-2.9375,-12.8125,-8.625,-5.375,-24,-112,-14,-4,-159,-54,-10,-44,-93,-87,-134,-63,-106,-164,-81,-27,-47,-205,-138,-86,3.405877273,2.988868236,3.222318006,4.932882862,4.202677718,2.82547931,4.514790508,4.139243087,2.315707235,4.226405092,2.777888887,3.375771517,3.030401514,3.820994635,2.46221445,3.609593698,3.51129131,3.655475345,2.552776266,2.895398648,-5.1625,4.840438384
1,-2.260869565,-6.391304348,-3.130434783,-3.782608696,-9.260869565,-4.434782609,-3.347826087,-3.608695652,-5.304347826,-4.869565217,-4.869565217,-5.304347826,-4.869565217,-8.043478261,-4.608695652,-3.130434783,-3.739130435,-11.26086957,-8.47826087,-3.173913043,-52,-147,-72,-87,-213,-102,-77,-83,-122,-112,-112,-122,-112,-185,-106,-72,-86,-259,-195,-73,2.988118765,4.064694223,3.415264502,5.384797808,3.493076155,3.461818846,4.44776446,5.662790273,3.051598428,4.475228261,6.024980934,3.759047058,3.805550346,4.016763293,4.397717698,3.320793276,3.165400898,4.276972074,4.989712737,4.716047786,-5.193478261,4.737863313
1,-1.833333333,-4.75,-3,-6.166666667,-8.166666667,-4.833333333,-5.416666667,-5.166666667,-5.416666667,-4.916666667,-5,-4.666666667,-3.25,-5.583333333,-4.333333333,-0.416666667,-2.083333333,-8.666666667,-6.5,-4.75,-22,-57,-36,-74,-98,-58,-65,-62,-65,-59,-60,-56,-39,-67,-52,-5,-25,-104,-78,-57,4.821039747,2.927145678,3.56753034,4.239067936,4.745013331,3.12855858,3.342789617,3.511884584,4.756972554,2.745519766,4.631905165,4.849242365,5.241876833,5.367551216,2.902454552,5.38446137,4.294993562,4.075053448,3.261343839,2.632834629,-4.745833333,4.389141826
1,0,-4.384615385,-1.769230769,-3.615384615,-7.461538462,-2.538461538,-3,-3.615384615,-5.153846154,-5.692307692,-6.230769231,-4.076923077,-3.846153846,-7.846153846,-3.076923077,1.153846154,-1.076923077,-9.769230769,-8,-4.769230769,0,-57,-23,-47,-97,-33,-39,-47,-67,-74,-81,-53,-50,-102,-40,15,-14,-127,-104,-62,3.894440482,2.063106943,3.961351751,2.814796071,4.483588307,5.157767356,2.34520788,2.39925202,3.578783635,2.175033156,2.454718115,1.891275516,4.63404348,2.703274368,1.891275516,4.450583367,3.277741561,4.206222497,2.34520788,2.385855757,-4.238461538,4.172812824
1,-2.25,-2.85,-2.95,-4.1,-9.45,-2.55,-3.1,-4.8,-4.8,-5.2,-6.15,-2.7,-4.2,-9.3,-4.4,-2.05,-3.65,-9.75,-8.75,-5.2,-45,-57,-59,-82,-189,-51,-62,-96,-96,-104,-123,-54,-84,-186,-88,-41,-73,-195,-175,-104,4.517509794,6.458572435,3.119969635,5.270573723,4.260899337,3.486439897,5.025199656,3.887902966,2.166734142,2.687201636,4.912658194,5.016813835,2.894641147,3.52584443,1.984147702,3.979883627,2.368099393,5.077038092,1.743408639,3.847076812,-4.91,4.610520578
1,-2,-5.055555556,-1.333333333,-1.888888889,-9.611111111,-2.611111111,-1.444444444,-4.666666667,-4.944444444,-4.166666667,-7.222222222,-3.444444444,-5.222222222,-9.333333333,-4.666666667,-1.555555556,-2.444444444,-11.05555556,-7.722222222,-4.944444444,-36,-91,-24,-34,-173,-47,-26,-84,-89,-75,-130,-62,-94,-168,-84,-28,-44,-199,-139,-89,3.564531155,5.263327311,4.311407577,5.497474167,3.942810119,2.500326776,5.543647368,2.678893538,2.899740804,3.485263092,3.191082346,2.064325049,4.820978123,3.804022639,2.275185836,3.450868982,4.104835344,4.844308027,2.191039387,2.775358424,-4.766666667,4.666785713
1,-3.863636364,-6.772727273,-4,-6.545454545,-9.636363636,-5.636363636,-5.409090909,-5.545454545,-5.681818182,-4.363636364,-3.590909091,-6.181818182,-3.909090909,-5.318181818,-6.409090909,-3.818181818,-4.772727273,-9.409090909,-6.181818182,-4,-85,-149,-88,-144,-212,-124,-119,-122,-125,-96,-79,-136,-86,-117,-141,-84,-105,-207,-136,-88,3.495513513,2.975004093,3.295017884,5.49222197,4.716187469,3.552939153,4.30568938,5.901793696,3.771905716,4.665429644,6.645149258,3.899161859,5.415226249,5.497933496,3.126828469,4.615051603,2.706813593,4.521473537,6.200125679,3.703280399,-5.552272727,4.75509242
1,-2.384615385,-4.846153846,-3.307692308,-5.615384615,-7.923076923,-4.846153846,-4.923076923,-5.461538462,-5.846153846,-2.230769231,-4.923076923,-5,-3,-6.153846154,-4.769230769,-1.923076923,-1.615384615,-10.15384615,-6.461538462,-2.538461538,-31,-63,-43,-73,-103,-63,-64,-71,-76,-29,-64,-65,-39,-80,-62,-25,-21,-132,-84,-33,3.594868137,4.317525407,4.49786274,4.735301144,3.499084129,3.262058497,4.733947234,2.846500325,2.73392739,4.265244154,3.277741561,3.674234614,4.795831523,5.336137084,2.420531834,4.386751616,4.500712194,4.740712918,3.09880043,5.092729861,-4.696153846,4.434565348
1,-2,-4,-1.642857143,-4.5,-7.857142857,-4.214285714,-4.071428571,-5.142857143,-5.714285714,-3.785714286,-6.071428571,-3.142857143,-4.214285714,-7.857142857,-4.142857143,-0.142857143,-0.428571429,-9.357142857,-7,-4.714285714,-28,-56,-23,-63,-110,-59,-57,-72,-80,-53,-85,-44,-59,-110,-58,-2,-6,-131,-98,-66,3.530090432,4.43760157,3.607836404,3.736514213,4.276179871,2.044827299,4.066075139,3.207134903,2.233609408,4.003432593,4.214704766,3.591809976,2.423556555,3.438629934,2.032699715,4.785509262,4.669282365,4.667516929,1.467598771,2.998167939,-4.5,4.188419409
1,-3.19047619,-7.285714286,-4.095238095,-6.571428571,-7.80952381,-6.523809524,-5.571428571,-5.380952381,-5.952380952,-4,-5.285714286,-7.19047619,-5.380952381,-5.19047619,-6.476190476,-3.238095238,-4.095238095,-10.52380952,-5.476190476,-4.142857143,-67,-153,-86,-138,-164,-137,-117,-113,-125,-84,-111,-151,-113,-109,-136,-68,-86,-221,-115,-87,4.032605208,2.411283002,4.011293581,5.220837371,5.732530398,5.006186649,5.133920807,6.078455318,2.765432886,5.263078947,5.30229061,3.586349782,4.005947959,6.454603378,3.370742464,4.158181837,3.845838815,4.770943802,6.660473314,3.953298803,-5.669047619,4.917654691
1,-3.071428571,-6.142857143,-4,-6.5,-9.357142857,-5.642857143,-5,-5.928571429,-6.071428571,-5.071428571,-5.571428571,-4.714285714,-4.285714286,-6.142857143,-5.285714286,-3.071428571,-3.5,-10.35714286,-5.5,-5.214285714,-43,-86,-56,-91,-131,-79,-70,-83,-85,-71,-78,-66,-60,-86,-74,-43,-49,-145,-77,-73,4.811273392,3.438629934,2.85549403,4.636809248,4.360789323,4.030788105,4.69041576,4.999450519,1.979288361,2.813819898,4.518581903,5.796929843,5.539072005,6.792044474,5.398412465,3.751190287,3.956494175,4.307545131,7.480744513,2.750624305,-5.521428571,4.802481289
1,-0.285714286,-5.642857143,-3.071428571,-2.571428571,-10.5,-2.142857143,-0.642857143,-4.428571429,-5.714285714,-4.928571429,-6.785714286,-2.928571429,-4.357142857,-11,-4.214285714,-2.5,-2.428571429,-14.21428571,-8.285714286,-4.142857143,-4,-79,-43,-36,-147,-30,-9,-62,-80,-69,-95,-41,-61,-154,-59,-35,-34,-199,-116,-58,5.253988542,3.499607513,1.899971081,2.847786879,3.653238816,4.035556255,5.017004053,2.173769704,2.091321681,2.368520659,1.928673176,5.676730989,1.984832597,2.987151975,2.044827299,2.312175133,3.412968158,1.847183779,1.325987088,4.276179871,-5.039285714,4.708869995
1,-3.166666667,-3.75,-3.166666667,-5,-10.5,-2.416666667,-3.583333333,-6.083333333,-4.333333333,-4.75,-5.583333333,-2.75,-4.416666667,-10.08333333,-2.75,-3.166666667,-3.083333333,-11.58333333,-8.833333333,-4.916666667,-38,-45,-38,-60,-126,-29,-43,-73,-52,-57,-67,-33,-53,-121,-33,-38,-37,-139,-106,-59,3.66391081,5.029458673,4.2604595,4.410730717,3.503245249,3.800916955,4.621261798,2.274696117,2.674231694,3.048844789,4.358029858,5.293649712,3.117642855,3.260182185,5.224505196,2.516611478,3.629633924,4.209477042,2.79067712,4.501683187,-5.195833333,4.638514414
1,-2.333333333,-6.133333333,-3.4,-6.6,-5.066666667,-6.866666667,-6.933333333,-5.333333333,-5.6,-4.666666667,-7.666666667,-6.933333333,-6.6,-8.066666667,-3.333333333,-0.666666667,-1.866666667,-11.2,-6.866666667,-4.2,-35,-92,-51,-99,-76,-103,-104,-80,-84,-70,-115,-104,-99,-121,-50,-10,-28,-168,-103,-63,3.618734322,2.231804736,5.985697238,5.342551557,6.850095585,4.223516928,4.495500396,2.968084199,2.585674822,3.538899479,4.082482905,4.86190243,3.887709572,5.188815811,5.219012861,4.730851126,4.955035918,4.601242068,3.852024823,4.916444708,-5.516666667,4.986955206
1,-3.416666667,-4.833333333,-3.375,-4.875,-10.25,-3.083333333,-3.666666667,-6.208333333,-5.166666667,-4.5,-5.875,-3.791666667,-4.666666667,-9.791666667,-5.333333333,-3.375,-2.916666667,-11.375,-7.958333333,-5,-82,-116,-81,-117,-246,-74,-88,-149,-124,-108,-141,-91,-112,-235,-128,-81,-70,-273,-191,-120,4.053089714,4.269881036,3.597251366,4.910614059,5.57361798,5.57881604,6.190221368,3.945048263,3.031238327,4.313779741,4.785053723,5.299541955,3.619592418,3.889553083,2.513730411,2.617873349,5.207992742,6.343860435,2.595634574,4.313779741,-5.472916667,5.006172839
1,-1.545454545,-7.363636364,-1.363636364,-1.818181818,-8.545454545,-5.272727273,-3.272727273,-2.727272727,-6.181818182,-4.272727273,-7.454545455,-5,-6.090909091,-9,-5.545454545,-1.727272727,-1.454545455,-12.81818182,-8.545454545,-3.727272727,-17,-81,-15,-20,-94,-58,-36,-30,-68,-47,-82,-55,-67,-99,-61,-19,-16,-141,-94,-41,2.876234913,2.15743956,4.272533845,5.492143149,3.416537322,2.053821272,3.003028774,5.041644753,2.713602101,5.605192398,3.587858313,2.366431913,3.562430223,3.633180425,2.339386089,3.580248849,4.633867421,3.311138228,3.416537322,4.713616639,-5.186363636,4.685256901
1,-2.375,-5.0625,-2.6875,-5.0625,-9.875,-4.25,-4.6875,-5.8125,-5.5625,-4.8125,-4.6875,-4.5625,-4.6875,-7.5,-4.875,-2,-2.5625,-8.125,-7.375,-5.1875,-38,-81,-43,-81,-158,-68,-75,-93,-89,-77,-75,-73,-75,-120,-78,-32,-41,-130,-118,-83,5.315072906,4.419181674,4.077887525,5.93822364,4.318564576,2.645751311,5.275335692,4.003644173,1.998958062,3.081531005,6.007980803,4.049176871,3.859512059,3.881580434,3.222318006,4.335896678,4.884925793,7.003570518,1.74642492,3.673667559,-5.0875,4.660187094
1,-1.357142857,-6.142857143,-4.142857143,-5.428571429,-10.57142857,-3.5,-4.285714286,-5.571428571,-6,-4.071428571,-4.857142857,-4.857142857,-3.714285714,-9.714285714,-3.928571429,-3.642857143,-2.642857143,-12.85714286,-9.071428571,-2.857142857,-19,-86,-58,-76,-148,-49,-60,-78,-84,-57,-68,-68,-52,-136,-55,-51,-37,-180,-127,-40,5.256602337,3.370851133,2.931451278,5.033950669,4.327271048,3.858058499,3.811492165,3.081315546,2.417882099,3.540193078,5.722521538,5.404515816,3.495680223,3.930718694,4.122439265,3.410552467,3.733572075,3.183059555,2.200149845,5.020835708,-5.460714286,4.800880818
1,-3.428571429,-4.5,-3.571428571,-4.285714286,-11.28571429,-3.428571429,-3.357142857,-4.714285714,-5.571428571,-5.142857143,-5.5,-3.5,-4.785714286,-9.214285714,-5.928571429,-4,-5.142857143,-10.35714286,-8.785714286,-4.928571429,-48,-63,-50,-60,-158,-48,-47,-66,-78,-72,-77,-49,-67,-129,-83,-56,-72,-145,-123,-69,4.467218817,5.273299945,2.847786879,6.107102692,3.123818458,4.685727687,6.147008564,5.676247019,2.277457615,4.785509262,5.747909319,5.893281703,4.09837813,4.117104498,2.841025972,2.038098661,2.878491669,7.811304854,2.259290952,4.890560542,-5.571428571,5.06478438
1,-1.8,-4.266666667,-4.6,-6.733333333,-4.6,-4.6,-5.6,-5.4,-5.6,-4.333333333,-6.066666667,-5.733333333,-4.333333333,-8.2,-2.066666667,-0.8,-2.466666667,-10.53333333,-8.333333333,-3.266666667,-27,-64,-69,-101,-69,-69,-84,-81,-84,-65,-91,-86,-65,-123,-31,-12,-37,-158,-125,-49,3.648874582,4.131182236,3.089151525,3.217511609,7.199206305,4.484895285,3.290679478,2.720294102,2.529822128,4.514526817,4.817626367,3.261609302,5.150127137,2.75680975,5.161210637,4.601242068,3.642343568,4.389381126,3.015831244,4.651676605,-4.966666667,4.628774736
1,-3,-4.266666667,-1.6,-3.666666667,-9.133333333,-3.266666667,-3.733333333,-5.933333333,-4.533333333,-1.8,-4.6,-3.533333333,-3.066666667,-7,-4.666666667,-3.133333333,-3,-10.86666667,-7.666666667,-2.933333333,-45,-64,-24,-55,-137,-49,-56,-89,-68,-27,-69,-53,-46,-105,-70,-47,-45,-163,-115,-44,2.853569194,3.899938949,5.865151319,5.485912695,2.899917897,3.63449086,3.058166273,3.011090611,4.257206775,5.68456557,3.832194448,2.587515815,6.123335537,3.585685828,4.029652,2.587515815,1.414213562,3.356585567,3.177300441,4.574255079,-4.57,4.509815222
1,-3,-7.266666667,-4.533333333,-5.6,-7.466666667,-5.133333333,-4.8,-5.733333333,-5.466666667,-3.666666667,-5.6,-6.933333333,-5.666666667,-9.133333333,-5.133333333,-3.866666667,-4.066666667,-13.06666667,-7.866666667,-3.066666667,-45,-109,-68,-84,-112,-77,-72,-86,-82,-55,-84,-104,-85,-137,-77,-58,-61,-196,-118,-46,3.070597894,2.186538905,4.911599487,6.378535434,7.909006319,5.370111287,5.796550698,4.283967898,2.825057943,4.995235826,6.652604216,3.731462116,5.009514756,4.085980677,4.120795115,2.774029217,3.807261233,3.534860407,3.226379365,4.92031745,-5.853333333,5.083157374
